File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,target
155,0,2,1,0,3,14,64,1,0,0,1,0.66,3,0,1,0,1,1,2.33333333333333,2,3,2.8,1,2,0.988235294117647,0,1,True
156,0,2,1,0,3,14,66,1,0,0,1,0.68,3,0,1,0,1,1,2.33333333333333,2,3,2.8,1,3,0.982758620689655,0,1,True
157,0,0,2,0,3,4,29,1,0,0,3,0.6,0,0,1,0,0,1,2.33333333333333,0,3,2.6,2,0,1.0,0,0,False
158,27,0,2,5,1,6,240,3,0,11,6,0.32,1,91,2,0,3,2,5.42424242424242,1,1,1.39473684210526,0,4,0.92797783933518,0,4,False
159,8,0,1,7,9,10,405,1,1,1,17,1.85,1,88,1,0,3,1,5.42307692307692,1,0,0.535714285714286,0,318,0.584553928095872,0,4,True
160,1,1,2,6,0,6,122,1,10,11,0,0.79,1,84,1,0,5,1,5.75,2,1,1.8,0,0,0.838926174496644,0,5,True
161,0,5,1,0,0,0,41,1,0,3,0,2.16,0,80,1,1,0,1,2.6,1,1,0.0,0,0,0.918918918918919,0,0,False
162,1,1,1,1,2,1,170,1,0,0,1,0.85,1,33,1,0,0,1,1.66666666666667,0,1,0.6,0,0,0.984455958549223,0,1,False
163,0,1,3,0,0,11,50,2,0,4,2,0.86,7,37,2,0,1,2,3.0,1,2,1.0,0,103,0.700729927007299,0,2,True
164,1,0,2,321,2,3,327,1,2,0,0,0.92,0,99,1,0,0,1,3.66666666666667,0,1,1.6,0,0,0.884057971014493,0,4,False
165,0,2,1,0,0,0,20,1,0,0,0,0.14,0,0,2,0,1,1,65.5,3,2,0.0,0,0,0.934131736526946,0,3,False
166,0,1,2,0,0,7,60,1,0,2,4,1.71,0,40,1,0,0,1,3.0,3,1,1.14285714285714,0,0,0.803921568627451,0,1,True
167,1,10,1,0,0,5,176,1,12,31,1,0.68,0,93,1,1,6,1,4.125,1,1,0.884615384615385,0,28,0.593406593406593,0,3,False
168,16,10,1,9,0,7,696,1,50,19,0,0.66,1,90,1,0,16,1,7.48684210526316,1,1,0.692307692307692,0,18,0.849949647532729,0,5,True
169,18,7,1,5,4,8,754,1,57,16,1,0.77,1,90,1,0,13,1,7.40963855421687,1,1,0.670588235294118,0,227,0.946419629444166,0,8,True
170,1,1,1,8,3,19,167,1,3,4,2,0.59,3,83,1,0,0,1,7.28571428571429,3,1,2.44444444444444,1,0,0.759109311740891,0,1,False
171,153,3,2,26,6,13,2618,2,25,36,4,0.51,2,96,2,0,53,1,9.43243243243243,0,1,1.51595744680851,0,122,0.863466409359547,0,12,True
172,0,3,1,17,2,3,81,2,4,13,1,0.31,1,84,3,1,8,1,10.25,3,1,1.09090909090909,0,3,0.865853658536585,0,3,True
173,0,1,1,0,0,0,36,1,0,4,0,2.25,0,0,1,0,0,1,4.0,4,5,0.0,0,0,0.738095238095238,0,0,False
174,1,1,1,3,0,4,207,1,29,34,3,0.65,0,91,1,0,4,1,3.73529411764706,1,1,0.666666666666667,0,12,0.769759450171821,0,5,True
175,13,7,1,1,2,4,666,2,93,49,5,0.7,0,95,1,0,13,1,3.97457627118644,1,1,0.471074380165289,0,45,0.684674751929438,0,3,True
176,1,1,1,0,0,7,83,1,0,4,5,1.73,0,53,1,0,1,1,4.0,1,1,0.888888888888889,0,0,0.950704225352113,0,2,False
177,23,2,1,0,0,7,218,1,2,4,0,0.49,1,75,1,0,11,1,6.85185185185185,1,1,1.41379310344828,0,124,0.825857519788918,0,2,True
178,1,1,1,0,1,4,43,1,0,3,4,0.83,0,50,1,0,0,2,2.16666666666667,1,1,0.75,0,0,0.951612903225806,0,1,False
179,1,0,1,17,0,0,35,1,0,0,0,1.59,0,100,1,0,0,1,0.0,0,1,0.0,0,0,0.890243902439024,0,1,False
180,4,0,1,13,3,8,174,1,4,3,0,0.75,2,80,1,0,1,1,6.5,3,1,3.1,0,0,0.985981308411215,0,1,True
181,0,5,1,2,0,1,31,1,0,0,0,0.24,0,70,2,0,0,1,2.4,0,1,1.14285714285714,0,0,0.965714285714286,0,1,False
182,1,0,1,0,1,5,125,1,2,4,14,1.04,1,67,2,0,6,1,2.70588235294118,0,1,0.578947368421053,0,73,0.622895622895623,0,3,True
183,0,0,0,0,0,0,22,1,0,0,0,3.14,0,0,2,2,0,1,0.0,0,0,0.0,0,0,0.96969696969697,0,1,False
184,0,0,10,39,2,9,76,1,2,0,0,0.46,0,97,1,0,4,1,14.0,4,1,0.75,0,0,0.959016393442623,0,3,True
1983,1,1,1,0,0,11,87,1,0,2,3,1.64,1,19,3,0,2,1,2.4,1,2,0.714285714285714,0,0,1.0,0,0,False
185,0,0,1,0,5,0,15,1,0,2,8,0.31,0,81,2,0,0,1,1.125,0,1,0.6,0,0,0.927710843373494,0,0,False
186,69,3,1,76,3,8,1189,6,23,61,38,0.52,1,98,1,0,32,2,5.90225563909774,0,0,0.978571428571429,0,490,0.825808175260486,0,8,True
187,1,1,1,0,0,6,114,2,0,7,9,1.58,0,66,1,0,2,1,3.54545454545455,1,1,0.428571428571429,0,0,0.964646464646465,0,2,False
188,1,1,1,1,0,0,27,2,1,5,5,0.3,3,55,2,0,1,1,2.875,0,1,0.818181818181818,0,0,0.965714285714286,0,1,False
189,1,1,1,9,0,5,116,1,12,15,0,0.77,0,88,1,0,5,1,4.64285714285714,1,1,1.0625,0,0,0.801470588235294,0,1,True
190,1,0,1,2,9,4,71,1,0,0,9,0.83,0,70,1,0,0,1,3.7,0,1,0.416666666666667,0,0,0.96551724137931,0,1,False
191,1,0,11,0,3,14,73,1,3,0,0,0.55,1,0,1,0,4,1,11.75,0,1,1.16666666666667,0,0,0.962441314553991,0,2,True
1984,1,2,1,0,0,10,89,1,0,4,3,1.22,0,37,3,0,2,1,3.5,2,1,0.75,0,0,1.0,0,0,False
192,1,0,1,0,2,2,28,1,0,0,2,1.65,0,0,1,0,2,1,1.66666666666667,0,1,0.6,0,2,0.864406779661017,0,0,False
193,28,0,2,64,2,5,176,1,0,9,1,0.21,0,92,1,0,7,1,8.68965517241379,1,1,1.25806451612903,0,11,0.88568683957733,0,3,True
194,0,2,1,0,0,4,37,1,2,3,0,0.66,0,66,2,0,4,1,3.25,2,1,0.5,0,6,0.850393700787402,0,2,True
1985,1,0,2,1,0,8,96,1,0,1,5,1.57,0,83,1,0,0,3,1.83333333333333,0,1,1.0,0,183,0.977272727272727,0,1,False
195,0,0,1,0,0,46,84,1,0,0,1,7.0,0,0,0,3,0,0,1.0,1,1,0.0,0,0,0.547169811320755,0,0,False
196,0,0,1,12,0,8,42,1,0,0,1,2.47,0,100,0,2,0,0,1.0,1,1,1.0,0,8,0.814285714285714,0,0,True
197,0,0,1,0,0,5,32,1,0,0,2,5.33,0,0,0,1,0,0,1.0,1,1,0.0,0,1,0.571428571428571,0,0,False
198,0,0,1,17,0,6,66,1,0,0,5,2.54,0,100,0,2,2,0,7.4,1,1,0.0,0,0,0.945945945945946,0,0,False
199,0,0,1,0,0,9,45,1,0,0,2,4.5,0,0,0,1,4,0,4.0,2,1,0.0,0,0,0.91304347826087,0,0,False
200,1,0,4,2,0,2,105,1,0,10,7,0.59,2,73,2,0,8,1,4.625,0,0,1.6,0,26,0.776357827476038,0,3,False
201,0,5,1,0,0,5,93,1,0,0,7,5.81,0,0,0,2,0,0,2.41666666666667,1,0,0.0,0,0,0.897637795275591,0,1,False
202,0,0,1,0,0,7,29,1,0,0,1,5.8,0,0,0,1,0,0,2.0,2,1,0.0,0,0,0.857142857142857,0,0,False
203,0,1,1,0,0,3,26,1,0,0,0,5.2,0,0,0,1,0,0,1.0,1,1,0.0,0,1,0.825,0,0,False
204,6,0,1,6,62,9,659,2,0,0,57,0.78,1,98,1,0,24,2,4.04761904761905,0,1,0.636363636363636,0,440,0.682824655894674,0,6,True
205,0,0,1,0,0,2,38,1,0,1,5,0.93,0,19,2,0,3,1,1.0,1,1,0.428571428571429,0,0,0.936842105263158,0,0,False
206,0,0,1,0,0,2,39,1,0,1,4,1.05,0,25,2,0,3,1,1.0,1,1,0.5,0,0,0.933333333333333,0,0,False
207,0,0,1,1,0,10,149,1,0,0,11,8.76,1,100,0,2,0,0,3.09090909090909,0,1,0.0,0,167,0.647619047619048,0,2,False
208,1,0,1,0,0,5,117,1,1,4,13,0.47,1,73,1,2,10,2,9.86666666666667,1,1,0.666666666666667,0,12,0.960648148148148,0,2,True
209,0,0,1,0,0,3,36,1,0,0,4,1.06,1,0,2,0,1,1,2.5,1,2,0.5,0,5,0.928571428571429,0,0,True
210,1,0,1,1,1,4,79,1,0,3,10,1.13,0,63,1,0,2,3,2.27272727272727,0,1,0.307692307692308,0,0,0.788888888888889,0,1,True
211,0,0,1,0,0,3,92,1,0,5,20,0.49,0,59,1,0,2,3,2.6,0,1,0.954545454545455,0,0,0.975903614457831,0,2,True
212,0,0,1,0,0,4,71,1,0,1,7,1.92,0,28,1,1,1,3,1.71428571428571,0,1,0.0,0,2,0.952,0,1,True
213,0,0,1,0,0,3,52,1,0,1,7,0.91,0,28,1,0,1,3,2.71428571428571,0,1,0.888888888888889,0,0,0.953846153846154,0,1,True
214,0,0,1,6,1,3,99,1,0,11,17,0.5,1,83,2,0,7,1,6.52941176470588,0,1,0.736842105263158,0,15,0.857142857142857,0,2,True
215,0,0,1,0,0,3,51,1,0,2,7,1.02,0,28,1,0,2,3,2.14285714285714,0,1,0.333333333333333,0,0,0.951219512195122,0,1,False
216,0,0,1,0,0,2,44,1,0,2,9,0.98,0,44,1,0,1,3,2.0,0,1,0.0,0,2,0.944444444444444,0,0,True
217,0,0,1,0,0,8,267,1,0,7,27,0.94,0,62,1,0,4,3,5.25925925925926,0,1,0.482758620689655,0,224,0.515650741350906,0,3,True
218,0,0,1,0,0,0,15,1,0,0,1,0.39,1,0,2,0,3,1,26.0,26,3,1.0,1,1,0.888888888888889,0,1,False
219,0,0,1,0,0,4,65,1,0,1,8,1.62,0,50,2,0,1,1,1.5,0,1,0.0,0,0,0.951612903225806,0,1,False
220,0,4,1,1,0,4,42,1,0,0,0,4.67,0,100,2,1,0,1,1.0,0,1,0.0,0,1,0.9,0,0,False
221,0,0,1,0,0,8,114,1,0,0,10,4.38,0,0,0,1,1,0,1.2,0,0,0.0,0,5,0.656804733727811,0,0,False
223,0,0,2,14,0,4,89,1,0,12,7,0.44,2,79,2,0,4,1,6.0,0,1,2.1,0,0,0.973451327433628,0,2,False
224,2,0,1,2,0,2,73,1,0,7,10,0.58,0,84,2,0,9,3,1.41666666666667,0,1,0.714285714285714,0,1,0.941176470588235,0,3,False
225,1,0,2,5,0,5,120,1,0,7,10,0.72,2,87,2,0,18,2,2.90909090909091,0,1,0.846153846153846,0,5,0.968115942028986,0,2,True
226,2,0,1,2,0,2,114,2,0,11,17,0.55,0,80,2,0,17,2,2.26315789473684,0,1,0.409090909090909,0,0,0.984042553191489,0,1,True
227,0,0,1,2,0,0,38,1,0,4,8,0.37,1,70,2,0,11,1,1.625,0,1,1.0,0,31,0.922222222222222,0,3,False
228,1,0,2,9,0,4,80,1,0,12,7,0.38,2,82,2,0,4,1,4.5,0,1,1.8,0,0,0.973837209302326,0,2,False
229,0,0,1,2,0,3,84,1,0,4,8,0.79,2,81,2,0,10,2,1.5,0,1,0.7,0,2,0.953781512605042,0,2,False
230,1,0,1,0,2,8,50,1,0,0,2,1.43,0,0,1,0,4,1,2.33333333333333,0,1,1.33333333333333,0,0,0.939393939393939,0,0,False
231,1,0,3,0,1,52,128,1,0,0,1,0.48,21,0,1,0,29,1,7.5,0,1,3.75,0,5,0.986486486486487,0,1,False
232,0,0,1,0,0,6,86,1,0,0,8,3.58,0,0,1,1,5,2,0.875,0,0,0.0,0,1,0.9453125,0,2,False
233,0,0,1,1,0,0,18,1,0,0,1,3.0,0,100,1,1,1,1,5.0,5,1,0.0,0,0,0.818181818181818,0,0,False
234,0,0,1,0,2,7,60,1,0,0,2,3.0,0,0,1,0,4,1,7.0,4,3,0.0,0,1,0.924731182795699,0,1,False
235,6,0,2,0,6,21,272,1,0,0,1,0.74,9,0,1,0,29,1,8.28571428571429,0,1,2.77777777777778,0,1,0.934336525307798,0,4,False
236,0,0,1,0,4,10,63,1,0,0,4,1.09,2,0,1,0,2,1,0.75,0,2,1.0,1,1,0.950704225352113,0,2,False
237,2,0,2,0,4,9,77,1,0,0,3,1.0,4,0,1,0,14,1,3.6,0,1,1.42857142857143,0,0,0.958762886597938,0,2,False
238,0,0,1,3,0,10,149,1,0,0,11,7.1,0,100,0,1,1,0,0.545454545454545,0,1,0.0,0,0,0.96875,0,1,False
239,0,0,0,0,0,0,21,1,0,0,0,4.2,0,0,1,0,0,1,0.0,0,0,1.0,0,0,0.676470588235294,0,0,False
240,0,0,1,0,0,0,15,1,0,1,2,1.36,0,0,2,0,0,1,2.5,2,1,0.0,0,0,0.833333333333333,0,0,False
241,0,0,1,0,1,4,28,1,0,0,1,2.8,0,0,1,0,2,1,52.0,52,5,0.0,0,0,0.875,0,0,False
242,4,0,1,3,33,2,225,2,3,5,42,0.6,0,95,2,3,11,1,28.7551020408163,0,1,0.365384615384615,0,42,0.859574468085106,0,2,False
243,0,0,1,1,0,6,31,1,0,0,1,3.1,0,100,0,1,0,0,2.0,2,1,0.75,0,0,0.88,0,0,False
244,0,2,1,0,0,0,38,1,0,0,29,0.23,0,0,3,1,1,2,5.7741935483871,0,2,0.0,0,1,0.976,0,1,False
245,0,0,1,0,0,0,27,1,0,0,56,0.15,0,0,4,1,1,1,1.94642857142857,0,2,0.0,0,0,0.973451327433628,0,1,False
246,0,0,1,0,0,2,154,1,0,0,55,0.7,0,0,5,0,4,1,1.98181818181818,0,2,0.0517241379310345,0,0,0.560810810810811,0,0,False
247,0,4,1,0,0,2,148,1,1,7,41,0.35,0,89,1,1,12,2,4.71739130434783,0,1,0.875,0,61,0.792048929663609,0,5,True
248,0,1,1,0,0,0,18,1,0,0,13,0.11,0,0,2,1,6,1,3.28571428571429,2,1,0.75,0,0,0.97,0,1,False
249,0,1,1,0,0,5,127,1,0,0,18,0.7,0,0,3,0,12,1,2.10526315789474,1,1,0.818181818181818,0,0,0.754437869822485,0,0,True
250,0,0,1,0,0,3,75,1,0,0,15,3.12,0,0,0,1,1,0,1.86666666666667,1,0,0.0,0,0,0.819672131147541,0,0,False
251,0,1,1,0,0,6,278,1,0,1,40,1.36,0,95,2,2,1,2,3.53658536585366,0,2,0.0,0,1,0.941391941391941,0,4,True
252,0,0,1,0,0,1,23,1,0,1,4,0.66,1,50,3,1,1,1,3.75,0,2,1.0,0,0,0.917808219178082,0,0,False
253,0,0,1,0,0,4,104,1,0,0,21,1.13,0,0,4,0,4,1,2.23809523809524,0,2,0.125,0,0,0.565217391304348,0,1,False
254,0,4,1,0,0,4,257,1,2,7,40,1.0,0,95,1,2,4,2,2.32608695652174,0,2,0.104166666666667,0,0,0.903878583473862,0,2,False
255,0,1,1,0,0,7,50,1,0,0,4,1.72,0,0,2,0,4,1,1.2,0,2,0.375,0,0,0.720430107526882,0,0,False
256,0,0,1,0,0,4,40,1,0,0,5,4.0,0,0,0,1,0,0,1.0,1,1,0.0,0,0,0.904761904761905,0,0,False
257,0,0,1,1,0,7,34,1,0,0,2,2.43,0,100,0,1,0,0,2.0,2,1,0.0,0,0,0.9,0,0,False
258,1,0,2,1,0,3,68,2,0,8,5,0.41,1,53,1,0,7,3,5.66666666666667,2,2,1.22222222222222,0,60,0.934615384615385,0,4,False
259,0,0,1,0,0,6,79,1,0,0,9,3.95,0,0,2,2,0,1,2.33333333333333,1,0,0.0,0,25,0.75,0,0,True
260,0,0,1,0,0,8,98,1,0,0,9,7.0,0,0,0,1,0,0,0.222222222222222,0,1,0.0,0,0,0.953125,0,1,False
261,0,0,1,0,0,0,22,1,0,0,2,2.0,0,0,2,2,0,1,2.0,2,0,0.0,0,0,0.69047619047619,0,0,True
262,0,0,1,0,0,6,40,1,0,0,3,4.44,0,0,2,1,0,1,1.0,1,1,0.0,0,25,0.483333333333333,0,0,False
263,0,0,1,0,0,5,32,1,0,0,2,4.57,0,0,2,2,0,1,1.5,1,1,0.0,0,0,0.877551020408163,0,0,False
264,0,0,1,0,1,7,63,1,0,3,5,1.7,0,60,1,0,0,1,4.2,2,1,0.571428571428571,0,0,1.0,0,0,False
265,0,1,1,1,0,4,34,1,0,1,2,0.87,1,33,1,0,8,1,5.0,2,1,1.8,0,2,0.91304347826087,0,1,False
266,0,2,1,0,0,5,349,1,0,0,3,29.08,0,0,0,1,2,0,2.2,1,1,0.0,0,1,0.983050847457627,0,2,True
267,0,0,0,0,0,0,179,1,0,30,0,5.42,0,0,0,0,0,0,0.0,0,0,0.0,0,27,0.685393258426966,0,2,True
268,0,0,0,0,0,0,24,1,0,54,0,0.4,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.944,0,2,False
269,0,0,0,0,0,0,15,1,0,2,0,3.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.8,0,0,False
270,0,0,0,138,0,0,76,1,0,0,0,0.54,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.953488372093023,0,2,True
271,0,0,0,0,0,0,41,1,0,3,0,8.2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.892857142857143,0,0,False
272,0,0,0,19,0,0,45,1,0,0,0,1.8,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,False
273,0,0,0,0,0,0,19,1,0,0,0,4.75,0,0,1,0,0,1,0.0,0,0,0.0,0,0,1.0,0,0,False
274,0,0,0,0,0,0,19,1,0,0,0,4.75,0,0,1,0,0,1,0.0,0,0,0.0,0,0,0.6,0,0,False
275,0,0,0,35,0,0,44,1,0,0,0,1.13,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.798076923076923,0,0,False
276,0,0,0,0,0,0,19,1,0,0,0,6.33,0,0,1,0,0,1,0.0,0,0,0.0,0,0,0.655172413793103,0,0,False
277,0,0,0,0,0,0,15,1,0,8,0,1.36,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.8,0,1,False
278,0,0,0,64,0,0,662,1,0,41,0,5.21,0,0,0,0,0,0,0.0,0,0,0.0,0,99,0.498399146211313,0,8,True
279,0,0,0,0,0,0,19,1,0,0,0,3.8,0,0,1,0,0,1,0.0,0,0,0.0,0,0,1.0,0,0,False
280,0,0,1,0,0,12,123,1,0,0,6,12.3,3,0,0,10,1,0,3.66666666666667,1,0,0.666666666666667,0,2,0.930232558139535,0,3,False
281,0,0,1,0,0,0,46,1,0,0,1,11.5,0,0,0,6,2,0,1.0,1,1,0.0,0,0,0.901639344262295,0,0,False
282,0,0,1,0,0,8,34,1,0,0,2,4.86,2,0,0,1,2,0,3.5,0,1,0.0,0,0,0.87719298245614,0,1,False
283,0,0,1,0,0,10,230,1,0,0,20,8.21,1,0,0,1,5,0,4.85,0,0,0.0,0,19,0.883280757097792,0,4,False
284,1,0,1,15,12,7,123,1,0,5,11,0.8,0,91,1,0,2,1,3.75,1,1,1.57142857142857,0,0,0.969798657718121,0,2,False
285,0,0,1,0,0,5,30,1,0,0,1,6.0,0,0,1,0,0,1,3.0,3,1,0.0,0,0,0.863636363636364,0,0,False
286,0,5,1,0,0,0,18,1,0,3,0,0.58,0,33,1,0,2,1,3.8,2,1,0.875,0,0,0.907692307692308,0,0,False
287,0,4,1,0,0,0,17,1,0,1,0,0.77,0,50,2,0,2,1,4.0,3,1,0.5,0,0,0.888888888888889,0,0,False
288,3,2,3,0,0,2,42,1,0,5,2,0.34,2,77,1,0,5,2,3.42857142857143,1,2,1.88888888888889,0,0,0.970149253731343,0,1,False
289,0,1,1,0,1,1,41,1,0,0,9,0.93,0,0,2,0,1,1,5.4,1,0,0.333333333333333,0,0,0.941747572815534,0,0,False
290,13,2,1,0,6,2,278,1,8,13,24,0.62,2,93,1,1,16,1,5.40425531914894,1,1,0.775510204081633,0,22,0.985961123110151,0,2,False
291,0,4,1,0,0,0,18,1,0,0,0,0.9,0,0,2,0,0,1,3.5,2,1,0.0,0,0,0.88,0,0,False
292,8,0,1,0,4,2,73,1,0,0,10,0.19,6,0,2,0,14,1,5.5,1,2,1.95,0,11,0.98974358974359,0,1,False
293,0,3,1,0,0,0,22,1,0,5,4,0.47,0,54,1,0,4,1,4.57142857142857,2,1,0.555555555555556,0,0,0.934782608695652,0,0,False
294,0,3,1,0,0,0,19,1,0,1,2,0.7,0,19,2,0,2,1,1.8,0,1,0.428571428571429,0,0,0.904761904761905,0,0,False
295,0,3,1,0,0,0,18,1,0,1,2,0.69,0,19,2,0,2,1,1.8,0,1,0.428571428571429,0,0,0.903225806451613,0,0,False
296,0,4,1,0,0,0,31,1,0,2,4,0.82,0,18,2,0,1,1,3.5,1,1,0.4,0,0,0.934782608695652,0,0,False
297,0,3,1,0,0,0,18,1,0,1,2,0.69,0,19,2,0,2,1,1.8,0,1,0.428571428571429,0,0,0.901639344262295,0,0,False
298,0,3,1,0,0,0,19,1,0,1,2,0.7,0,19,2,0,2,1,1.8,0,1,0.428571428571429,0,0,0.903225806451613,0,0,False
299,0,7,1,0,0,1,30,1,0,3,1,0.54,0,41,2,0,3,1,3.25,1,1,1.0,0,0,0.944444444444444,0,0,False
300,0,9,1,0,0,3,55,1,1,3,0,1.38,0,80,1,6,3,1,4.9,0,1,0.5,0,0,0.948275862068966,0,0,False
301,0,8,1,0,0,0,20,2,0,7,3,0.21,0,55,1,0,3,1,3.63636363636364,1,1,0.571428571428571,0,0,0.961290322580645,0,1,False
302,0,0,0,0,0,0,20,1,0,44,0,0.43,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.924050632911392,0,0,False
303,0,0,0,0,0,0,43,1,0,209,0,0.2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.977611940298508,0,1,False
304,0,9,1,0,0,12,154,1,0,0,0,8.56,0,0,0,1,5,0,2.66666666666667,1,0,0.0,0,1,0.942708333333333,0,3,False
305,0,1,1,1,0,25,108,1,0,0,0,15.43,0,100,0,1,2,0,2.0,2,1,0.0,0,0,0.952,0,1,False
306,0,0,0,0,0,0,27,1,0,0,0,9.0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.846153846153846,0,0,False
307,0,0,1,0,0,8,413,1,0,0,43,8.79,0,0,0,1,1,0,13.3953488372093,0,0,0.0,0,0,0.989228007181329,0,1,False
308,0,0,1,0,0,12,118,1,0,0,6,9.83,0,0,0,6,2,0,4.5,1,0,0.666666666666667,0,0,0.958041958041958,0,1,False
309,0,0,1,0,0,1,48,1,1,2,6,1.45,0,71,1,12,1,2,7.57142857142857,0,1,0.0,0,0,0.936842105263158,0,0,False
310,3,10,2,0,0,4,178,2,0,13,8,0.63,2,84,1,0,18,1,5.85714285714286,1,1,1.25,0,5,0.989266547406082,0,1,False
311,1,1,2,1,4,9,247,1,0,3,10,1.15,6,68,1,0,8,1,20.4166666666667,1,1,1.85714285714286,0,1,0.928571428571429,0,2,False
312,0,0,1,0,0,4,48,1,0,3,6,0.84,1,44,1,0,1,1,4.16666666666667,3,2,1.0,0,4,0.897637795275591,0,3,False
313,0,0,1,0,0,0,19,1,0,0,1,3.17,0,0,2,0,0,1,2.0,2,1,0.0,0,0,0.823529411764706,0,0,False
314,0,1,3,0,0,4,29,1,0,0,1,0.85,4,0,2,0,9,1,3.0,2,2,1.5,0,0,0.925925925925926,0,0,False
315,0,2,1,3,0,3,52,1,0,0,3,2.74,0,100,0,1,3,0,1.6,1,0,0.0,0,1,0.855670103092783,0,2,False
316,0,0,1,0,0,11,30,1,0,0,1,3.0,0,0,0,1,2,0,2.0,2,1,0.0,0,0,0.882352941176471,0,0,False
317,0,2,1,0,0,10,61,1,0,0,1,4.69,2,0,0,1,1,0,3.66666666666667,2,1,0.0,0,2,0.92,0,1,False
318,0,0,1,0,0,4,43,1,0,0,1,7.17,1,0,0,1,2,0,3.0,3,1,0.0,0,1,0.892307692307692,0,1,False
319,0,0,1,3,0,5,93,1,0,0,9,5.47,0,100,0,1,3,0,2.33333333333333,0,0,0.0,0,0,0.859060402684564,0,1,False
320,0,0,1,2,0,15,80,1,0,0,3,8.0,2,100,0,7,2,0,1.66666666666667,1,1,0.0,0,1,0.939130434782609,0,1,False
321,0,0,1,0,0,15,69,1,0,0,3,7.67,0,0,0,4,1,0,2.0,1,0,0.666666666666667,0,2,0.91304347826087,0,1,False
322,0,0,1,0,0,6,49,1,0,1,4,2.04,0,50,1,11,1,2,1.0,0,0,0.0,0,0,0.933333333333333,0,0,False
323,1,0,2,0,2,12,70,1,0,0,2,1.25,4,0,1,0,1,1,5.66666666666667,0,1,2.8,0,1,0.954838709677419,0,2,False
324,0,0,0,1,0,0,19,1,0,0,0,4.75,0,0,1,0,0,1,0.0,0,0,0.0,0,0,0.806451612903226,0,0,False
325,0,1,1,0,0,6,23,1,0,0,0,4.6,1,0,0,1,0,0,1.0,1,1,1.0,0,0,0.842105263157895,0,0,False
326,0,5,1,0,0,5,45,1,0,0,0,3.75,0,0,0,1,1,0,3.6,2,1,0.0,0,0,0.916666666666667,0,0,False
327,2,0,2,2,15,4,98,1,0,0,14,0.51,2,81,1,0,2,1,15.75,1,1,1.27777777777778,0,2,0.974137931034483,0,3,True
328,1,0,1,8,2,3,64,1,0,5,1,0.74,0,73,1,0,2,1,5.0,2,1,1.0,0,0,0.919075144508671,0,4,True
329,0,0,0,8,0,0,36,1,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0.0,0,10,0.646153846153846,0,0,False
330,4,0,1,4,7,4,206,1,0,10,22,0.79,0,89,1,0,1,2,5.57692307692308,0,1,0.535714285714286,0,1,0.987364620938628,0,2,False
331,0,0,0,11,0,0,20,1,0,0,0,1.25,0,0,1,0,0,1,0.0,0,0,0.0,0,0,0.863636363636364,0,0,False
332,0,0,1,0,1,5,57,1,0,0,6,1.5,0,0,2,0,1,1,2.66666666666667,1,1,1.22222222222222,0,0,0.945945945945946,0,0,False
333,0,1,1,0,0,0,19,1,1,2,2,0.56,1,50,2,0,1,2,1.75,0,1,0.666666666666667,0,0,0.916666666666667,0,0,False
334,0,0,1,0,0,5,235,1,0,5,34,0.63,2,57,2,0,4,2,7.29411764705882,1,1,0.888888888888889,0,28,0.953804347826087,0,3,False
335,0,0,1,0,0,0,25,1,0,4,9,0.4,1,44,2,0,0,2,6.33333333333333,2,1,0.636363636363636,0,0,0.95,0,0,False
336,0,0,1,0,16,5,129,1,0,0,16,0.76,2,0,1,0,0,1,6.0625,1,1,1.33333333333333,0,20,0.929347826086957,0,1,True
337,2,0,3,10,20,7,189,1,0,0,18,0.33,7,94,1,0,5,1,4.45,0,1,1.31818181818182,1,0,0.993704092339979,0,1,False
338,0,0,1,0,0,3,53,1,0,3,8,1.06,1,37,2,0,0,2,3.0,1,1,0.5,0,0,0.956204379562044,0,1,False
339,0,2,2,0,0,3,27,1,0,1,2,0.51,4,25,2,0,7,1,3.25,2,1,1.0,0,30,0.672727272727273,0,0,True
340,0,0,1,0,0,3,33,1,0,1,2,2.54,0,0,2,0,0,1,3.5,2,1,0.0,0,0,1.0,0,0,False
341,1,1,1,1,0,2,72,1,0,4,15,0.58,1,58,2,0,1,1,8.58823529411765,1,1,0.631578947368421,0,0,0.975903614457831,0,1,True
