File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
1211,0,0,1,0,0,0,1,2,2,1,0.11,3,0,3,0,13,1,2.66666666666667,2,8.66666666666667,2,1,0.0,4,0.666666666666667,0,3,1,False
1212,4,10,1,0,0,2,7,0,19,10,0.18,2,50,4,0,22,2,4.0,0,6.79166666666667,1,1,1.125,22,0.444444444444444,0,1,2,True
1215,0,0,1,0,1,1,1,1,3,9,0.24,0,56,3,0,15,1,4.4,1,7.2,1,1,1.33333333333333,7,0.5,0,3,6,False
1216,1,0,1,0,0,1,1,1,3,9,0.16,1,75,3,0,17,1,2.18181818181818,0,5.45454545454545,1,1,0.307692307692308,6,0.666666666666667,0,3,3,False
1218,1,1,1,2,0,1,4,0,8,8,0.29,1,62,3,2,13,1,3.0,0,4.8,0,1,0.933333333333333,14,0.6,0,1,1,False
1219,1,1,2,8,6,1,5,0,11,22,0.13,2,86,3,0,19,2,5.08333333333333,0,7.95833333333333,2,1,1.43333333333333,12,0.6,0,1,2,False
1222,0,0,1,1,0,2,5,1,19,16,0.16,1,75,3,0,24,2,4.52941176470588,0,5.76470588235294,0,1,1.08695652173913,15,0.8,0,5,3,True
1223,1,0,1,4,0,0,2,0,1,3,0.26,4,60,3,0,17,2,5.0,0,10.5,1,1,1.71428571428571,13,0.4,0,1,2,False
1224,2,0,1,1,0,1,4,1,2,9,0.46,0,40,3,0,15,2,1.66666666666667,0,5.0,0,1,1.29411764705882,6,0.5,0,1,2,False
1229,0,0,1,1,0,1,7,1,10,15,0.28,1,100,4,0,7,1,2.625,0,4.5,1,1,0.416666666666667,20,0.75,0,4,2,True
1230,1,0,1,0,0,1,3,0,1,13,0.18,2,50,3,0,25,1,2.42857142857143,0,5.0,1,1,0.5,57,0.75,0,4,3,True
1231,7,0,1,1,1,1,5,5,6,48,0.16,1,97,4,0,43,2,2.95,0,4.48333333333333,1,1,0.424242424242424,303,0.5,0,7,7,True
1232,1,1,1,3,1,0,2,0,9,4,0.29,1,72,3,3,8,1,7.33333333333333,1,5.5,4,1,1.22222222222222,1,1.0,0,4,2,False
1234,0,0,1,2,11,2,4,1,8,28,0.35,0,90,3,0,10,1,4.37931034482759,0,3.27586206896552,0,1,0.882352941176471,94,0.714285714285714,0,5,5,False
1235,2,0,1,8,0,0,1,5,2,1,0.37,0,85,3,3,12,1,5.375,0,3.875,1,1,0.7,3,0.666666666666667,0,2,1,False
1236,0,0,1,1,0,0,4,0,0,10,0.43,0,0,3,0,4,1,1.0,1,1.1,1,1,0.0,9,1.0,0,2,0,False
1237,4,2,1,0,0,1,3,0,0,11,0.31,1,0,4,0,16,1,3.82352941176471,0,3.47058823529412,1,1,0.428571428571429,10,0.6,0,1,2,True
1238,0,1,1,0,0,1,2,0,1,6,0.48,1,33,3,0,2,1,1.14285714285714,0,3.14285714285714,1,1,0.0,137,0.5,0,1,2,True
1239,4,0,1,0,0,1,1,0,0,13,0.41,0,0,4,0,14,1,4.23529411764706,1,3.17647058823529,1,1,0.736842105263158,43,0.666666666666667,0,2,2,False
1240,4,0,1,0,0,1,1,0,0,7,0.26,0,0,4,0,14,1,3.81818181818182,1,5.0,1,1,1.15384615384615,51,0.4,0,3,1,False
1242,0,1,1,1,0,0,20,9,0,63,0.07,0,0,4,0,14,2,1.02739726027397,0,0.863013698630137,0,1,0.0,155,0.461538461538462,0,2,2,False
1243,0,0,1,0,0,0,1,0,1,3,0.89,0,0,2,0,3,1,1.0,0,1.66666666666667,1,1,0.0,1,1.0,0,4,1,False
1244,0,0,1,3,0,2,3,0,6,4,0.38,0,50,4,0,12,1,6.0,2,6.5,3,1,1.375,21,0.6,0,3,2,False
1246,2,0,1,0,0,1,5,1,7,17,0.23,0,81,4,0,21,2,2.2,0,3.2,1,1,0.5,634,0.5,0,3,1,False
1247,0,0,1,0,0,1,5,1,9,18,0.22,0,81,4,0,28,1,3.0,0,4.57894736842105,1,1,0.68,333,0.666666666666667,0,2,1,False
1248,4,0,1,0,13,2,4,0,5,18,0.24,1,50,1,0,17,2,5.63636363636364,0,4.77272727272727,1,1,1.11111111111111,337,0.3,0,5,2,False
1250,0,0,1,0,0,0,1,0,1,2,0.94,0,0,2,0,3,1,2.5,2,3.0,2,1,0.0,1,1.0,0,3,1,False
1251,0,0,1,1,0,0,5,2,0,17,0.25,0,0,4,0,4,1,1.15789473684211,1,1.05263157894737,1,1,0.0,51,0.428571428571429,0,3,0,False
1252,2,0,1,0,0,0,1,0,1,21,0.15,1,52,3,0,28,1,1.69565217391304,0,6.04347826086957,1,1,0.32,2,1.0,0,3,5,False
1253,0,0,1,0,2,0,2,3,1,16,0.07,2,50,3,0,19,2,1.89473684210526,0,5.84210526315789,1,1,0.181818181818182,20,0.666666666666667,0,1,2,False
1254,0,0,1,2,0,0,1,2,2,14,0.22,0,75,3,0,22,1,3.25,1,5.5,1,1,0.166666666666667,22,0.428571428571429,0,2,3,True
1255,3,0,1,1,0,0,4,1,11,16,0.05,3,82,4,0,27,1,3.9,1,10.35,2,1,1.32,67,0.428571428571429,0,2,4,False
1257,0,0,1,0,0,5,1,0,0,1,2.4,0,0,5,0,2,1,4.0,4,1.0,1,1,0.0,1,1.0,0,2,1,False
1258,9,0,1,1,0,0,3,0,2,32,0.09,0,91,3,0,29,2,2.39024390243902,0,3.58536585365854,1,1,0.0888888888888889,33,0.375,0,4,5,False
1261,0,0,1,2,1,0,3,0,6,18,0.16,1,84,3,1,33,2,3.5,0,3.94444444444444,0,1,0.545454545454545,114,0.5,0,4,1,True
1262,0,0,1,0,0,5,2,1,3,18,0.5,3,90,3,0,24,2,3.73684210526316,1,6.47368421052632,4,1,1.09090909090909,4,0.5,0,1,3,False
1263,1,0,1,2,0,4,1,1,5,5,0.46,0,51,3,0,19,1,5.71428571428571,4,5.57142857142857,2,1,0.0,121,0.75,0,2,3,False
1266,0,0,1,1,0,0,2,0,1,7,0.34,1,66,3,0,21,2,2.42857142857143,0,4.14285714285714,1,1,0.6,42,0.4,0,3,2,False
1267,1,0,1,0,1,2,2,0,0,3,0.43,2,0,3,0,17,2,2.0,0,8.5,2,1,0.428571428571429,65,0.833333333333333,0,5,1,False
1268,1,0,1,0,1,0,2,0,0,23,0.2,0,0,4,1,13,2,0.416666666666667,0,4.08333333333333,1,1,0.0,2,1.0,0,1,3,False
1270,5,1,1,1,2,2,3,0,5,11,0.44,0,78,3,0,22,2,3.58823529411765,0,4.94117647058824,1,1,0.619047619047619,115,0.857142857142857,0,3,0,False
1271,0,0,1,0,2,8,1,0,0,3,0.57,9,0,3,0,18,1,5.0,1,11.3333333333333,2,1,0.0,6,1.0,0,3,4,False
1272,1,0,1,3,1,4,1,0,0,2,0.48,3,33,3,0,20,1,6.33333333333333,2,8.0,5,1,0.6,8,0.6,0,2,3,True
1273,0,0,1,1,0,1,2,3,4,15,0.17,3,67,3,0,27,1,5.61111111111111,0,7.66666666666667,1,1,1.0,34,0.333333333333333,0,3,3,False
1274,0,0,1,0,0,0,2,0,2,6,0.38,1,50,3,0,13,2,1.5,0,3.5,1,1,0.333333333333333,8,0.666666666666667,0,5,1,False
1275,0,0,1,0,0,1,5,1,1,7,0.25,2,0,3,0,17,2,1.5,0,4.375,1,1,0.571428571428571,75,0.428571428571429,0,2,0,False
1276,4,0,1,0,0,1,3,0,5,9,0.29,1,61,3,0,25,2,3.30769230769231,0,4.15384615384615,1,1,0.294117647058824,196,0.428571428571429,0,2,0,False
1277,1,0,1,3,2,1,2,0,2,26,0.54,0,90,3,3,25,1,10.6296296296296,0,2.77777777777778,0,1,0.2,36,0.5,0,1,4,True
1279,0,0,1,0,0,1,1,0,0,10,0.12,13,0,4,0,19,1,7.5,0,10.9,2,1,0.25,462,1.0,0,2,0,False
1281,2,0,1,0,2,0,3,0,4,9,0.24,1,61,3,0,26,2,3.18181818181818,0,6.09090909090909,1,1,0.2,25,0.571428571428571,0,5,5,False
1282,0,0,1,1,0,0,2,0,1,4,0.38,2,50,3,0,19,1,3.5,1,6.25,1,1,1.14285714285714,4,0.666666666666667,0,1,3,False
1283,1,0,1,0,0,5,1,0,0,4,0.18,6,0,3,0,22,1,5.2,3,12.6,4,1,1.0,110,0.5,0,6,1,True
1286,3,0,1,0,2,4,2,1,0,12,0.39,4,0,3,1,25,2,2.5625,0,5.75,1,1,0.421052631578947,47,0.571428571428571,0,7,2,True
1287,4,0,1,0,0,1,1,1,4,7,0.4,0,85,3,0,19,1,2.5,0,2.66666666666667,1,1,0.428571428571429,10,0.6,0,4,1,True
1288,0,1,1,1,6,2,2,0,3,24,0.17,6,88,4,0,27,2,5.68,0,5.36,1,1,0.321428571428571,98,0.5,0,1,2,False
1289,2,0,1,0,0,1,2,0,7,7,0.2,2,66,3,0,13,2,3.22222222222222,1,4.44444444444444,2,1,1.66666666666667,3,0.75,0,2,4,False
1291,0,0,1,0,0,0,1,0,0,2,0.79,1,0,3,0,15,1,3.5,1,7.5,2,1,0.0,3,0.5,0,4,3,True
1292,8,0,1,5,0,0,1,0,9,26,0.1,0,93,3,0,28,1,2.70588235294118,0,3.47058823529412,1,1,0.472222222222222,625,0.933333333333333,0,1,1,False
1293,7,0,1,5,0,0,1,0,11,32,0.1,0,95,3,0,26,1,2.30769230769231,0,2.82051282051282,1,1,0.292682926829268,585,0.923076923076923,0,1,1,False
1294,0,0,1,0,0,0,1,1,0,1,1.58,0,0,4,0,3,1,1.0,1,2.0,2,1,0.0,8,1.0,0,3,0,False
1295,0,0,1,0,0,3,1,0,0,2,0.38,3,0,3,0,16,1,3.0,1,12.0,2,1,1.5,2,0.5,0,4,2,False
1296,0,0,1,1,0,4,2,0,3,19,0.27,3,60,3,0,26,2,3.78947368421053,0,8.26315789473684,1,1,0.0,16,0.6,0,7,4,True
1297,0,0,1,0,0,2,6,0,14,9,0.17,3,25,4,0,28,2,3.44444444444444,0,9.77777777777778,1,1,0.75,296,0.545454545454545,0,5,3,True
1299,0,0,1,0,0,9,1,0,0,1,0.48,10,0,3,0,16,1,5.0,5,13.0,13,2,1.0,1,1.0,0,2,2,False
1372,0,0,1,1,0,0,1,1,1,4,0.34,1,0,3,0,18,1,3.8,3,6.4,5,1,0.428571428571429,227,0.666666666666667,0,1,1,False
1300,0,0,1,0,0,0,1,0,0,1,0.67,3,0,3,0,14,1,5.0,5,12.0,12,2,1.0,1,1.0,0,5,1,False
1302,0,0,1,0,0,5,1,0,0,1,0.42,8,0,3,0,21,1,7.0,7,19.0,19,1,0.0,87,0.6,0,2,0,False
1303,0,0,1,1,0,0,3,0,5,11,0.35,0,66,3,0,4,1,2.45454545454545,0,2.09090909090909,0,1,0.333333333333333,31,0.5,0,2,0,False
1304,0,1,1,0,0,0,4,0,10,19,0.47,1,66,3,1,21,2,4.3,0,5.5,0,1,1.24,12,0.666666666666667,0,2,3,False
1306,0,0,1,0,0,0,2,0,2,6,0.4,1,50,3,0,14,2,1.5,0,3.5,1,1,0.333333333333333,9,0.666666666666667,0,5,0,False
1307,0,0,1,0,0,0,7,0,5,27,0.2,0,50,3,0,17,2,0.62962962962963,0,1.74074074074074,0,1,0.0,80,0.75,0,3,4,False
1308,0,0,1,0,0,0,1,0,0,52,0.1,0,0,4,1,31,1,0.615384615384615,0,3.01923076923077,1,1,0.0,83,0.5,0,2,3,True
1309,3,0,1,12,2,3,1,0,0,5,0.46,0,85,3,0,14,1,3.75,2,4.0,1,1,1.1,3,0.5,0,1,3,False
1310,10,1,1,1,1,0,11,0,15,44,0.16,2,85,3,0,31,2,4.34545454545455,0,4.81818181818182,1,1,0.597014925373134,164,0.466666666666667,0,4,4,False
1311,0,1,1,0,0,0,1,0,0,3,0.27,0,0,3,0,18,1,3.0,1,8.75,2,1,0.666666666666667,8,0.5,0,3,1,False
1313,0,0,1,0,0,3,1,0,0,8,0.2,12,0,4,0,19,1,6.125,0,9.625,2,1,0.3,514,0.5,0,5,2,False
1314,4,0,1,0,0,1,3,0,5,15,0.19,1,57,4,0,16,1,3.57894736842105,0,5.26315789473684,1,1,0.434782608695652,417,0.833333333333333,0,5,2,True
1315,0,0,1,1,0,1,3,1,8,10,0.31,1,50,3,0,18,2,2.81818181818182,0,5.18181818181818,1,1,0.2,26,0.428571428571429,0,3,3,False
1316,1,0,1,0,0,2,1,0,2,10,0.13,2,54,3,0,29,1,6.27272727272727,1,12.1818181818182,1,1,2.30769230769231,18,1.0,0,5,3,False
1317,0,4,1,0,0,1,3,0,9,4,0.25,0,75,3,0,12,2,4.125,1,5.625,2,1,1.75,3,0.75,0,2,1,False
1319,8,0,1,5,0,1,3,1,7,16,0.29,0,87,3,0,18,2,2.72,0,3.0,0,1,0.551724137931034,20,0.571428571428571,0,1,2,True
1320,1,0,1,2,0,0,2,3,3,13,0.26,0,84,3,0,14,1,2.58823529411765,0,3.29411764705882,0,1,0.45,12,0.666666666666667,0,1,1,False
1321,0,0,1,0,0,1,1,0,0,3,0.47,1,0,3,0,14,1,2.0,0,6.66666666666667,1,1,1.2,12,0.333333333333333,0,2,0,False
1322,2,0,1,0,0,5,1,0,0,7,0.29,3,0,3,0,26,1,4.33333333333333,0,8.88888888888889,2,1,0.909090909090909,86,0.833333333333333,0,5,5,True
1324,2,2,1,0,0,1,2,0,12,25,0.39,0,86,3,11,6,1,12.8620689655172,1,2.72413793103448,0,1,0.78125,23,0.666666666666667,0,2,1,False
1325,0,0,1,0,0,6,1,0,3,3,1.14,0,33,3,0,2,1,2.66666666666667,0,4.33333333333333,3,1,1.8,4,1.0,0,2,1,False
1326,0,0,1,0,0,2,1,0,4,5,0.54,1,60,3,0,3,1,3.8,1,4.0,2,1,1.0,4,1.0,0,2,1,False
1327,5,0,1,1,2,1,3,2,6,20,0.2,0,77,3,0,23,1,2.74074074074074,0,3.62962962962963,0,1,0.580645161290323,193,0.666666666666667,0,4,0,False
1330,0,1,1,1,0,4,2,0,2,1,0.4,0,0,3,0,3,1,3.5,3,7.5,5,3,2.0,3,1.0,0,1,2,False
1331,0,0,1,0,0,0,2,0,1,4,0.57,0,66,3,0,2,1,0.5,0,1.75,0,1,0.428571428571429,18,0.5,0,3,2,False
1332,1,0,2,0,0,0,5,0,10,20,0.19,1,66,3,0,21,1,2.04761904761905,0,4.95238095238095,0,1,0.740740740740741,57,0.625,0,3,2,True
1333,1,0,1,0,0,1,2,0,4,7,0.25,1,75,3,0,16,2,2.25,0,8.5,2,1,1.09090909090909,244,0.666666666666667,0,4,1,False
1334,3,0,1,2,0,0,1,0,1,2,0.31,0,66,3,0,11,1,2.6,0,5.4,2,1,0.857142857142857,57,0.8,0,2,0,False
1335,0,0,1,0,0,7,1,0,0,1,0.69,4,0,3,0,18,1,6.0,6,17.0,17,2,1.0,6,0.333333333333333,0,5,1,True
1337,0,0,1,0,0,0,5,3,4,4,0.25,0,0,3,0,11,1,2.28571428571429,0,4.57142857142857,1,1,0.615384615384615,4,1.0,0,1,1,False
1338,1,1,1,0,2,4,1,0,0,2,0.38,2,0,3,0,17,1,3.75,0,6.75,1,1,1.0,4,0.666666666666667,0,4,3,True
1339,3,0,1,5,1,2,1,0,0,2,0.31,3,76,3,0,17,1,5.4,0,6.2,1,1,1.28571428571429,6,0.666666666666667,0,4,3,True
1340,3,0,1,1,0,4,2,0,1,4,0.35,1,83,3,0,18,2,4.42857142857143,1,8.85714285714286,3,1,2.5,32,0.6,0,1,1,False
1341,0,0,1,0,9,1,1,0,0,9,0.34,0,0,1,0,6,1,9.44444444444444,2,2.66666666666667,1,1,1.45454545454545,16,0.666666666666667,0,2,2,False
1343,0,0,1,0,0,7,1,0,0,1,0.85,8,0,3,0,2,1,0.0,0,5.0,5,64,1.0,8,0.5,0,2,1,False
1344,0,0,1,0,3,1,1,0,0,3,0.25,0,0,1,0,0,1,9.66666666666667,1,2.33333333333333,1,1,1.2,2,1.0,0,2,1,False
1345,0,0,1,0,0,0,1,2,3,5,0.61,0,57,3,5,0,1,3.28571428571429,0,3.14285714285714,2,1,1.0,111,0.5,0,1,1,False
1346,0,0,1,1,2,4,1,5,1,7,0.87,0,83,2,171,5,1,18.4166666666667,2,3.0,1,1,1.0,148,0.777777777777778,0,2,2,False
1347,0,0,1,0,0,1,1,0,0,5,0.21,2,0,3,0,15,1,1.2,1,9.8,3,1,0.571428571428571,218,0.888888888888889,0,2,0,True
1348,9,0,1,1,0,2,1,0,0,8,0.32,0,88,3,0,3,1,1.52941176470588,0,4.11764705882353,1,1,0.789473684210526,0,1.0,0,3,1,False
1349,0,0,1,1,0,1,2,1,0,3,0.8,0,66,3,0,2,1,0.5,0,2.0,1,1,0.0,51,0.5,0,1,1,False
1350,0,0,1,1,0,1,1,1,3,5,0.19,4,41,3,0,14,1,4.5,0,7.16666666666667,0,1,0.875,185,0.666666666666667,0,1,1,False
1351,0,0,1,2,0,0,1,0,0,7,0.12,0,71,3,0,1,1,1.85714285714286,0,8.57142857142857,6,1,1.33333333333333,2,1.0,0,1,1,False
1354,0,0,1,0,1,1,2,1,0,7,0.32,1,0,3,0,2,1,1.5,0,3.875,1,1,0.272727272727273,86,0.75,0,6,2,False
