File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
847,0,0,1,0,7,2,106,2,1,7,0.96,1,71,1,0,4,2,2.9,1,1,0,11,0.5,0,4,1,False
848,0,1,1,0,5,1,57,1,0,0,1.43,0,83,3,2,0,1,2.66666666666667,0,2,0,0,0.5,0,3,1,False
849,0,1,1,0,4,1,31,1,0,0,2.38,0,0,2,2,0,1,13.5,3,1,0,0,0.5,0,4,0,False
850,1,0,1,16,7,2,273,1,1,0,1.36,0,99,3,0,4,1,3.7037037037037,1,2,0,2,0.666666666666667,0,1,3,False
851,0,1,1,0,3,1,27,1,0,0,5.4,0,0,0,2,1,0,2.0,2,1,0,0,0.5,0,4,0,False
852,1,0,1,11,7,1,288,1,0,0,1.43,0,97,4,0,2,1,3.40540540540541,0,2,0,0,0.5,0,1,3,False
853,2,0,1,4,6,1,127,2,0,2,1.84,0,50,1,0,6,2,2.61538461538462,0,1,0,0,0.5,0,2,2,False
854,0,0,2,0,5,2,49,1,0,1,1.29,1,33,1,0,3,1,2.66666666666667,0,3,0,0,0.5,0,3,1,False
855,4,1,1,11,7,1,217,2,0,0,1.35,0,100,4,0,3,1,2.54545454545455,0,1,0,2,0.333333333333333,0,1,4,False
856,1,0,1,1,9,2,293,1,2,8,0.97,0,89,1,0,5,2,2.18181818181818,0,1,0,4,0.333333333333333,0,1,2,False
857,0,0,1,0,9,1,118,1,0,2,3.19,0,61,1,0,2,2,2.14285714285714,1,1,0,0,0.5,0,2,1,False
858,0,15,1,0,8,1,167,1,0,0,6.68,0,0,3,1,0,1,1.0,0,0,0,0,0.5,0,2,1,False
859,0,1,1,0,17,1,42,1,0,0,8.4,0,0,0,1,1,0,1.0,1,1,0,0,0.5,0,2,1,False
860,0,0,1,0,6,1,68,1,0,1,3.09,0,25,2,1,1,1,1.25,1,1,0,0,0.5,0,2,1,False
861,0,0,1,1,9,2,282,4,6,2,0.88,0,100,3,1,9,1,2.65,0,0,0,1,0.333333333333333,0,1,4,False
862,0,0,1,0,6,1,46,1,0,0,2.3,0,100,2,3,0,1,3.25,1,1,0,0,0.333333333333333,0,3,1,False
863,0,0,2,1,13,3,439,3,2,9,1.23,0,100,2,0,2,1,4.25,0,1,0,0,0.5,0,2,2,False
864,5,0,2,0,10,3,156,1,0,6,0.98,0,71,1,0,0,1,4.54545454545455,1,1,0,0,0.5,0,1,2,False
865,0,3,1,0,6,1,43,1,0,0,4.78,0,0,0,1,0,0,1.33333333333333,1,1,0,0,0.5,0,2,2,False
866,0,0,1,1,9,1,80,1,0,0,3.08,0,0,3,0,3,1,1.5,0,2,0,0,0.5,0,2,2,False
867,0,0,1,0,5,1,57,1,0,1,1.97,0,19,1,1,0,2,1.6,0,2,0,1,0.333333333333333,0,2,2,False
868,0,0,1,0,4,1,30,1,0,0,2.14,0,100,3,0,0,1,0.5,0,2,0,0,0.5,0,4,0,False
869,1,0,1,0,0,1,26,1,0,1,0.17,0,53,1,0,5,3,1.93939393939394,0,1,0,0,0.5,0,1,1,False
870,0,0,1,0,3,1,28,1,0,1,1.87,0,50,1,0,0,2,2.0,1,1,0,0,0.5,0,3,1,False
871,0,0,1,0,4,1,68,1,0,1,1.19,0,50,1,0,1,3,1.66666666666667,1,1,0,0,0.5,0,3,1,False
872,0,21,1,0,7,1,172,1,0,0,5.73,0,0,2,2,4,1,3.04761904761905,1,0,0,0,0.5,0,1,1,False
873,0,0,1,0,4,1,68,1,0,1,1.19,0,50,1,2,1,3,4.0,1,1,0,0,0.5,0,3,1,False
874,1,0,2,0,7,2,255,1,0,1,0.77,0,96,2,2,9,2,5.27586206896552,0,0,0,0,0.333333333333333,0,3,3,False
875,0,1,1,0,5,1,26,1,0,0,4.33,0,0,0,2,1,0,10.0,10,1,0,0,0.5,0,4,0,False
876,0,0,1,0,8,2,83,3,0,5,0.85,1,71,1,0,6,2,3.375,0,1,0,13,0.4,0,5,0,False
877,0,0,1,0,4,2,35,1,0,1,1.21,0,66,1,0,1,2,1.33333333333333,0,1,0,72,0.5,0,1,0,False
878,0,2,1,0,11,1,44,1,0,0,6.29,0,0,0,1,0,0,1.0,1,1,0,0,0.5,0,1,1,False
879,0,0,0,0,0,0,30,1,0,0,7.5,0,0,4,1,0,1,0.0,0,0,0,0,1.0,0,1,0,False
880,0,3,1,0,5,1,37,1,0,0,5.29,0,0,0,2,1,0,7.33333333333333,1,0,0,0,0.5,0,4,0,False
881,0,1,1,0,6,1,27,1,0,0,5.4,0,0,0,1,1,0,1.0,1,1,0,0,0.5,0,3,1,False
882,0,1,1,0,6,1,33,1,0,0,5.5,0,0,3,2,1,1,2.0,2,0,0,6,0.333333333333333,0,4,1,False
883,0,1,1,0,10,1,40,1,0,0,4.0,0,0,3,0,1,1,2.0,2,0,0,0,1.0,0,1,0,False
884,0,0,1,0,3,1,62,1,0,2,1.44,0,58,1,0,1,2,1.16666666666667,0,1,0,115,0.5,0,1,0,False
885,0,0,1,0,6,3,92,1,0,3,0.66,1,69,1,0,1,3,3.33333333333333,1,1,0,3,0.25,0,2,1,False
886,0,0,1,0,11,2,173,1,5,0,1.9,0,100,1,4,4,3,3.91666666666667,0,0,0,1,0.333333333333333,0,1,2,False
887,0,0,1,0,3,3,31,1,2,0,0.91,0,100,2,0,1,1,0.5,0,1,0,8,0.333333333333333,0,2,0,False
888,3,0,1,3,4,1,91,4,9,4,0.88,0,62,3,3,3,1,1.66666666666667,0,1,0,0,0.5,0,1,0,False
889,0,0,1,1,2,1,33,1,2,0,1.57,0,83,4,0,0,1,0.666666666666667,0,1,0,120,0.4,0,1,0,False
890,0,0,1,1,2,1,31,1,2,0,1.55,0,83,4,0,0,1,2.33333333333333,0,1,0,6,0.6,0,6,0,False
891,0,0,1,6,5,1,215,7,18,8,1.1,0,100,3,6,6,1,1.76666666666667,0,1,0,12,0.333333333333333,0,2,0,False
892,0,0,1,0,3,1,87,1,3,1,1.71,0,72,3,3,2,1,2.11111111111111,0,1,0,5,0.333333333333333,0,4,0,False
893,0,0,1,4,6,1,194,5,12,5,1.26,0,60,3,5,4,1,1.6,0,1,0,192,0.4,0,4,1,False
894,0,13,1,0,6,1,117,1,0,0,5.57,0,0,3,2,3,1,1.15384615384615,1,0,0,0,0.5,0,3,1,False
895,0,1,1,0,4,2,35,1,0,1,0.81,1,44,2,0,2,1,2.0,1,2,0,4,0.75,0,4,1,False
896,0,0,1,0,3,1,24,1,0,0,4.0,0,0,1,36,0,2,1.0,1,0,0,0,0.5,0,4,0,False
897,0,6,1,0,3,1,46,1,0,1,0.96,0,61,1,0,5,2,2.71428571428571,1,1,0,4,0.5,0,4,0,False
898,0,1,1,0,8,4,48,1,0,2,0.66,2,41,2,0,7,1,2.33333333333333,1,2,0,3,0.666666666666667,0,4,1,False
899,0,1,1,0,4,2,36,1,0,2,0.78,1,41,2,0,3,1,2.66666666666667,1,2,0,3,0.666666666666667,0,4,1,False
900,1,0,1,0,4,2,99,1,0,7,0.7,0,79,1,0,5,2,2.26666666666667,0,1,0,3,0.666666666666667,0,2,3,False
901,0,0,1,0,3,1,34,1,0,0,1.62,0,100,2,10,0,1,43.25,1,1,0,0,0.5,0,4,0,False
902,2,0,1,0,3,1,44,3,0,0,0.48,2,100,3,0,11,2,2.25,0,1,0,1,0.333333333333333,0,3,0,False
903,3,0,1,1,2,1,62,5,1,2,0.43,1,100,6,0,11,2,2.16666666666667,0,1,0,14,0.285714285714286,0,3,2,True
904,0,0,1,0,4,1,25,2,0,0,0.93,1,0,3,0,4,2,2.0,1,3,0,0,0.5,0,2,0,False
905,0,0,1,0,1,1,22,3,2,0,0.71,2,100,5,0,3,2,0.0,0,0,0,0,0.5,0,1,1,False
906,0,0,1,0,2,1,26,2,0,1,0.87,0,100,5,0,2,2,0.666666666666667,0,1,0,0,0.5,0,3,2,False
907,0,0,1,0,0,1,22,2,0,0,1.1,0,100,5,0,3,2,0.5,0,2,0,0,0.5,0,1,0,False
908,0,0,1,0,4,1,50,1,0,0,0.91,1,0,3,0,13,1,1.71428571428571,1,1,0,26,0.333333333333333,0,4,1,False
909,0,0,1,0,2,1,26,2,0,1,0.84,0,100,5,0,4,2,0.666666666666667,0,1,0,0,0.5,0,3,2,False
910,0,0,1,0,1,2,22,2,0,2,0.63,2,100,5,0,3,2,2.0,2,5,0,2,0.333333333333333,0,3,0,False
911,0,0,1,0,4,1,23,1,0,0,2.3,0,100,6,0,0,1,2.0,2,2,0,0,0.5,0,3,0,False
912,0,0,1,0,3,1,23,1,0,0,2.56,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,1,0,False
913,0,0,1,0,3,1,22,1,0,0,2.0,0,100,5,0,1,1,1.0,1,3,0,0,0.5,0,3,0,False
914,0,0,1,0,4,1,31,1,0,2,1.11,0,66,7,0,5,1,2.33333333333333,1,1,0,1,0.333333333333333,0,3,1,False
915,0,0,1,0,5,1,24,1,0,1,1.71,1,50,6,1,0,1,3.0,3,5,0,0,0.5,0,3,0,False
916,0,0,1,0,4,1,29,1,0,0,1.32,1,0,3,0,10,1,1.5,1,2,0,6,0.25,0,4,2,False
917,0,0,1,0,6,1,25,1,0,0,2.5,0,100,6,0,0,1,1.0,1,2,0,0,0.5,0,3,0,False
918,0,0,1,0,6,1,25,1,0,0,2.08,1,100,6,0,1,1,2.0,2,3,0,0,0.5,0,3,0,False
919,0,0,1,0,2,1,45,1,2,1,0.56,0,0,2,0,8,1,0.9,0,1,0,4,0.333333333333333,0,5,2,False
920,0,0,1,0,4,1,31,2,1,1,1.11,3,100,5,0,3,2,0.0,0,1,0,3,0.25,0,5,2,False
921,1,0,1,0,2,1,38,1,2,1,0.63,0,60,2,0,8,1,1.6,1,1,0,3,0.666666666666667,0,4,0,False
922,0,0,1,0,2,1,56,4,3,0,0.34,0,100,2,0,4,2,0.230769230769231,0,1,0,4,0.333333333333333,0,1,3,False
923,0,0,1,0,4,1,118,8,1,3,0.71,0,100,5,3,12,2,1.25,0,1,0,2,0.333333333333333,0,3,3,False
924,0,0,1,0,3,1,28,1,0,0,1.65,0,0,2,0,1,1,0.0,0,3,0,2,0.333333333333333,0,3,1,False
925,0,0,1,0,5,1,41,1,0,0,0.84,0,0,3,0,5,1,1.5,1,1,0,0,0.5,0,4,2,False
926,0,0,1,0,0,1,24,2,0,1,1.2,1,100,5,0,1,2,0.5,0,1,0,0,0.5,0,3,0,False
927,0,0,0,0,0,0,19,1,0,0,3.17,0,0,5,0,0,1,0.0,0,0,0,0,0.5,0,3,0,False
928,0,0,1,0,3,1,30,1,0,0,1.3,0,0,3,0,5,1,2.33333333333333,1,2,0,0,0.5,0,2,2,False
929,0,0,1,0,4,1,28,1,0,0,1.4,2,0,3,0,5,1,1.5,1,2,0,0,0.5,0,4,0,False
930,0,0,1,0,3,1,69,2,1,2,0.62,0,100,4,0,14,1,1.5,0,1,0,6,0.25,0,4,4,False
931,0,0,1,0,3,1,24,1,0,0,2.67,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,3,1,False
932,0,0,1,0,3,1,24,1,0,0,2.67,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,3,2,False
933,0,0,1,0,8,1,29,1,0,0,2.64,0,100,5,0,1,1,0.0,0,3,0,2,0.666666666666667,0,3,2,False
934,0,0,1,0,8,1,29,1,0,0,2.42,0,100,5,0,1,1,0.0,0,3,0,2,0.666666666666667,0,3,1,False
935,0,0,1,0,3,1,24,1,0,0,2.67,0,100,5,0,0,1,0.0,0,1,0,5,0.25,0,3,1,False
936,0,0,1,0,5,1,56,2,0,0,1.1,0,0,3,0,11,2,2.0,1,2,0,4,0.4,0,2,2,False
937,0,0,1,0,4,1,37,1,0,0,1.42,0,100,3,0,5,1,1.0,1,1,0,3,0.666666666666667,0,3,1,False
938,0,0,1,0,4,1,23,1,0,0,2.56,0,100,5,2,0,1,0.0,0,1,0,0,0.5,0,3,0,False
939,0,0,1,0,3,1,23,1,0,0,2.88,0,100,6,0,0,1,0.0,0,1,0,0,0.5,0,2,1,False
940,0,0,1,0,3,1,23,1,0,0,2.88,0,100,6,0,0,1,0.0,0,1,0,0,0.5,0,2,1,False
941,0,0,1,0,4,1,23,1,0,0,2.56,0,100,5,1,0,1,0.0,0,1,0,0,0.5,0,3,0,False
942,0,0,1,0,3,1,22,1,0,0,2.2,0,100,5,0,1,1,1.0,1,2,0,0,0.5,0,2,0,False
943,0,0,1,0,3,1,22,1,0,0,2.2,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,3,0,False
944,0,0,1,0,2,1,30,1,2,1,0.88,0,19,2,0,8,1,1.0,0,1,0,2,0.333333333333333,0,3,2,False
945,0,0,1,0,5,1,37,1,0,0,2.06,0,0,3,0,3,1,1.0,1,1,0,0,0.5,0,2,1,False
946,0,0,1,0,4,1,25,1,0,0,2.08,0,100,5,0,1,1,0.0,0,4,0,1,0.333333333333333,0,2,1,False
947,0,0,1,0,3,1,22,1,0,0,2.44,1,100,5,0,0,1,1.0,1,1,0,0,0.5,0,2,0,False
948,0,0,1,0,4,1,25,1,0,0,2.27,0,100,6,0,0,1,4.0,4,3,0,0,0.5,0,3,0,False
949,0,0,1,0,3,1,24,1,0,0,2.4,0,100,5,0,1,1,0.0,0,4,0,0,0.5,0,4,0,False
950,0,0,1,0,3,1,24,1,0,0,1.26,0,100,5,0,1,1,0.0,0,3,0,1,0.333333333333333,0,2,1,False
951,0,0,1,0,3,1,24,1,0,0,2.18,0,100,5,0,2,1,1.0,1,3,0,0,0.5,0,3,0,False
952,0,0,1,0,1,1,26,2,0,0,1.04,1,100,5,0,3,2,0.0,0,0,0,3,1.0,0,1,0,False
953,0,0,1,0,5,1,26,1,0,0,1.62,0,100,5,0,4,1,0.0,0,7,0,0,1.0,0,1,0,False
954,0,0,1,0,3,1,24,1,0,0,2.18,0,100,5,0,1,1,0.0,0,3,0,0,1.0,0,1,0,False
955,0,0,1,0,3,1,24,1,0,0,1.85,0,100,6,0,0,1,0.0,0,3,0,0,0.5,0,3,1,False
956,0,0,1,0,3,1,24,1,0,0,2.67,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,3,1,False
957,0,0,1,0,3,1,24,1,0,0,2.67,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,4,0,False
958,0,0,1,0,3,1,24,1,0,0,2.0,0,100,5,0,2,1,0.0,0,3,0,0,0.5,0,3,1,False
959,0,0,1,0,3,1,24,1,0,0,2.18,0,100,5,0,1,1,0.0,0,3,0,1,0.25,0,3,1,False
960,0,0,1,0,4,1,25,1,0,0,2.5,0,100,5,0,1,1,0.0,0,3,0,1,0.333333333333333,0,3,1,False
961,0,0,1,0,3,1,31,2,0,0,1.55,0,100,5,0,1,1,1.0,0,3,0,1,0.333333333333333,0,3,1,False
962,0,0,1,0,3,1,24,1,0,0,0.86,5,100,5,1,8,1,2.0,2,10,0,1,0.333333333333333,0,3,1,False
963,0,0,1,0,3,1,86,1,0,0,0.3,1,100,3,0,26,1,1.16666666666667,0,1,0,19,0.461538461538462,0,3,3,False
964,0,0,1,0,4,1,25,1,0,0,2.08,1,100,6,0,0,1,2.0,2,4,0,0,0.5,0,3,0,False
965,0,0,1,0,4,1,25,1,0,0,2.08,1,100,6,0,1,1,3.0,3,5,0,1,0.333333333333333,0,3,0,False
966,0,0,1,0,1,1,24,2,1,0,1.41,0,100,5,0,2,2,0.5,0,2,0,0,0.5,0,2,0,False
967,0,0,1,0,4,1,24,1,0,0,1.09,3,0,2,0,8,1,1.0,1,10,0,2,0.333333333333333,0,3,1,False
968,0,0,0,0,0,0,23,1,0,0,4.6,0,0,2,0,0,1,0.0,0,0,0,4,0.666666666666667,0,1,0,False
969,0,0,1,0,3,1,24,1,0,0,3.0,0,100,6,0,0,1,6.0,6,2,0,1,0.333333333333333,0,3,1,False
970,0,0,1,0,3,1,24,1,0,0,3.0,0,100,6,0,0,1,3.0,3,2,0,1,0.333333333333333,0,3,1,False
971,0,0,1,0,5,1,25,1,0,0,1.56,2,100,5,0,4,1,0.0,0,6,0,7,0.25,0,3,0,False
972,0,0,1,0,5,1,26,1,0,0,2.17,0,100,5,0,2,1,0.0,0,4,0,0,0.5,0,3,0,False
973,0,0,1,0,5,1,78,1,0,0,0.93,0,0,3,0,21,1,1.27272727272727,1,1,0,3,0.428571428571429,0,3,3,False
974,0,0,1,0,5,1,26,1,0,0,2.36,0,100,5,0,2,1,0.0,0,4,0,0,0.5,0,3,1,False
975,0,0,1,0,5,1,26,1,0,0,1.73,1,100,5,0,3,1,0.0,0,5,0,1,0.333333333333333,0,3,1,False
976,0,0,1,0,5,1,26,1,0,1,1.62,1,50,5,0,5,1,1.0,1,5,0,1,0.333333333333333,0,3,1,False
977,0,0,1,0,5,1,25,1,0,0,2.5,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,3,0,False
978,0,0,1,0,5,1,25,1,0,0,1.92,1,100,5,0,2,1,0.0,0,3,0,2,0.333333333333333,0,2,1,False
979,0,0,1,0,5,1,26,1,0,0,2.36,0,100,5,0,2,1,0.0,0,4,0,0,1.0,0,1,0,False
980,0,0,1,0,5,1,24,1,0,0,1.5,2,100,5,0,3,1,0.0,0,4,0,0,1.0,0,1,0,False
981,0,0,1,0,5,1,24,1,0,0,1.71,1,100,5,0,3,1,0.0,0,4,0,0,1.0,0,1,0,False
982,0,0,1,0,4,1,28,1,0,0,2.15,0,0,3,0,2,1,1.0,1,1,0,0,0.5,0,1,0,False
983,0,0,1,0,4,1,30,1,0,1,1.58,0,50,6,0,1,1,2.5,2,2,0,4,0.4,0,3,1,False
984,0,0,1,0,5,1,26,1,0,0,2.17,0,100,5,0,3,1,0.0,0,5,0,1,0.666666666666667,0,1,0,False
985,0,0,1,0,3,1,24,1,0,0,2.4,1,100,6,0,1,1,2.0,2,4,0,2,0.333333333333333,0,3,0,False
986,0,0,1,0,6,1,33,1,0,0,2.54,0,0,3,0,5,1,1.5,1,2,0,2,0.5,0,3,3,False
987,0,0,1,0,7,1,28,1,0,0,2.15,2,100,5,0,2,1,0.0,0,4,0,1,0.333333333333333,0,4,1,False
988,0,0,1,0,4,1,27,1,0,0,1.23,3,100,5,4,5,1,5.0,5,7,0,3,0.333333333333333,0,3,0,False
989,0,0,1,0,4,1,27,1,0,0,1.12,4,100,5,0,5,1,0.0,0,10,0,3,0.333333333333333,0,3,0,False
990,0,0,1,0,3,1,71,3,0,2,0.54,2,100,3,0,21,2,1.22222222222222,0,1,0,4,0.5,0,4,1,False
991,0,0,1,0,0,1,25,1,0,0,2.5,1,100,6,0,0,1,0.0,0,2,0,0,0.5,0,2,1,False
992,0,0,1,0,0,1,25,1,0,0,2.5,1,100,6,0,0,1,0.0,0,3,0,0,0.5,0,2,1,False
993,0,0,1,0,2,1,27,1,0,0,1.08,2,100,5,0,5,1,0.0,0,7,0,3,0.333333333333333,0,3,0,False
994,0,0,1,0,5,2,34,1,0,0,0.97,1,0,3,0,3,1,0.333333333333333,0,2,0,0,0.5,0,4,2,False
995,0,0,1,0,2,1,24,2,1,0,1.33,0,100,5,0,1,2,0.5,0,1,0,1,0.333333333333333,0,1,1,False
996,1,0,1,0,1,1,33,3,1,1,0.77,0,66,3,0,5,2,1.125,0,0,0,4,0.5,0,1,2,False
997,0,0,1,0,2,1,75,4,8,2,0.56,0,100,3,0,11,2,1.35294117647059,0,0,0,17,0.25,0,4,3,False
998,0,0,1,0,3,1,26,1,0,0,1.08,0,100,5,0,5,1,0.5,0,3,0,3,0.666666666666667,0,3,0,False
999,0,0,1,0,3,1,35,2,1,2,0.71,0,100,5,0,7,2,1.6,0,1,0,3,0.666666666666667,0,3,0,False
1000,0,0,1,0,4,1,23,1,0,0,2.3,0,100,5,0,0,1,0.0,0,2,0,0,0.5,0,3,0,False
1001,3,0,1,0,5,1,72,1,2,1,0.87,1,50,2,0,15,1,2.0,1,1,0,5,0.25,0,3,3,False
1002,0,0,1,0,5,1,40,2,0,0,1.48,0,100,5,0,2,1,0.666666666666667,0,0,0,0,0.5,0,4,2,False
1003,0,0,1,0,4,2,27,1,0,0,1.17,1,0,3,0,3,1,1.0,1,2,0,1,0.333333333333333,0,3,0,False
1004,0,0,1,0,3,1,26,1,0,0,1.18,3,100,5,0,5,1,0.0,0,9,0,3,0.333333333333333,0,3,0,False
1005,0,0,1,0,4,1,75,3,0,2,0.63,2,100,3,0,19,2,1.2,0,1,0,8,0.5,0,4,2,False
1006,0,0,1,0,3,1,26,1,0,0,1.3,2,100,5,0,5,1,0.0,0,7,0,3,0.333333333333333,0,3,0,False
1007,0,0,1,0,5,1,29,1,0,0,1.38,2,100,5,0,5,1,0.0,0,7,0,3,0.333333333333333,0,3,0,False
1008,0,0,1,0,3,1,25,1,0,0,1.67,0,100,5,0,3,1,0.0,0,5,0,3,0.333333333333333,0,2,1,False
1009,0,0,1,0,7,2,44,2,0,0,0.57,5,100,3,0,12,2,0.666666666666667,0,1,0,4,0.2,0,3,3,True
1010,0,0,1,0,6,2,34,1,0,0,0.89,6,0,3,0,3,1,0.0,0,2,0,1,0.333333333333333,0,2,1,False
1011,0,0,1,0,3,1,27,1,0,1,1.59,0,50,5,0,1,1,2.0,2,1,0,1,0.333333333333333,0,2,0,True
1012,0,0,1,0,2,1,30,1,2,1,0.29,1,0,2,0,14,1,0.8,0,1,0,3,0.333333333333333,0,5,1,False
1013,0,0,1,0,5,1,25,1,0,0,2.5,0,100,6,2,0,1,3.0,3,2,0,0,0.5,0,3,0,False
1014,0,0,1,0,4,1,28,1,0,0,2.15,0,0,3,0,2,1,1.0,1,1,0,0,0.5,0,2,1,False
1015,0,0,0,0,0,0,20,1,0,0,3.33,0,0,5,2,0,1,0.0,0,0,0,1,0.666666666666667,0,3,0,False
1016,0,0,1,0,3,1,23,1,0,0,2.56,0,100,6,0,1,1,0.0,0,3,0,1,0.666666666666667,0,3,0,False
1017,0,0,1,0,3,1,23,1,0,0,2.56,0,100,6,0,1,1,0.0,0,3,0,1,0.666666666666667,0,3,0,False
1018,0,0,1,0,3,1,44,2,2,0,0.8,0,0,3,0,7,2,0.875,0,0,0,4,0.428571428571429,0,4,2,False
1019,0,0,1,0,6,1,28,1,0,0,2.8,0,100,6,0,0,1,2.0,2,2,0,1,0.666666666666667,0,3,0,False
1020,0,0,1,0,6,1,28,1,0,0,2.8,0,100,6,0,0,1,2.0,2,2,0,1,0.666666666666667,0,3,0,False
1021,0,0,1,0,3,1,23,1,0,0,2.09,0,100,5,0,2,1,0.0,0,4,0,0,0.5,0,3,0,False
1022,0,0,1,0,5,1,25,1,0,0,2.78,0,100,7,0,0,1,2.0,2,2,0,0,0.5,0,2,1,False
1023,0,0,1,0,3,1,23,1,0,0,2.3,0,100,6,1,0,1,0.0,0,2,0,0,0.5,0,3,0,False
1024,0,0,1,0,3,1,23,1,0,0,2.88,0,100,7,0,0,1,1.0,1,1,0,0,0.5,0,2,1,False
1025,0,0,1,0,3,1,23,1,0,0,2.3,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,3,0,False
1026,0,0,1,0,4,1,32,1,0,0,1.88,0,0,3,0,3,1,1.0,1,1,0,0,0.5,0,2,1,False
1027,0,0,1,0,3,1,23,1,0,0,2.56,0,100,5,1,0,1,0.0,0,1,0,0,0.5,0,3,0,False
1028,0,0,1,0,3,1,23,1,0,0,2.88,0,100,6,1,0,1,0.0,0,1,0,0,0.5,0,2,1,False
1029,0,0,1,0,3,1,23,1,0,0,2.88,0,100,7,0,0,1,0.0,0,1,0,0,0.5,0,2,1,False
1030,0,0,1,0,4,1,28,1,0,0,1.87,0,0,3,0,4,1,1.5,1,2,0,0,0.5,0,2,2,False
1031,0,0,1,0,5,1,25,1,0,0,2.5,0,100,6,0,0,1,1.0,1,2,0,0,0.5,0,3,0,False
1032,0,0,1,0,1,1,26,2,0,3,0.72,0,100,5,0,4,2,1.5,0,2,0,0,0.5,0,3,0,False
1033,0,0,1,0,3,1,23,1,0,0,2.3,0,100,7,1,1,1,0.0,0,3,0,0,0.5,0,3,0,False
1034,0,0,1,0,3,1,23,1,0,0,2.3,0,100,6,1,1,1,0.0,0,3,0,0,0.5,0,3,0,False
1035,0,0,1,0,4,1,31,1,0,0,2.38,0,0,3,0,2,1,1.0,1,1,0,1,0.666666666666667,0,3,0,False
1036,0,0,1,0,3,1,23,1,0,0,2.88,0,100,8,0,0,1,0.0,0,1,0,0,0.5,0,2,1,False
1037,0,0,1,0,1,1,30,7,0,0,0.49,1,100,5,0,2,2,0.285714285714286,0,2,0,0,1.0,0,1,0,False
1038,0,0,1,0,4,1,27,1,0,0,0.87,3,0,3,0,4,1,1.5,1,2,0,0,1.0,0,1,0,False
1039,0,0,1,0,3,1,27,1,0,0,2.25,0,0,3,0,2,1,0.5,0,1,0,0,1.0,0,1,0,False
1040,0,0,1,0,2,1,28,2,1,1,0.88,0,100,5,0,2,2,0.333333333333333,0,1,0,1,0.333333333333333,0,4,0,False
1041,0,0,1,0,3,1,24,1,0,0,1.09,0,100,5,0,2,1,0.0,0,5,0,50,0.333333333333333,0,1,0,False
1042,0,0,1,0,4,1,32,1,1,0,1.52,0,0,3,0,5,1,0.666666666666667,0,1,0,59,0.333333333333333,0,1,0,False
1043,0,0,1,0,5,1,31,1,0,0,1.94,0,0,3,0,3,1,2.0,1,2,0,0,0.5,0,3,2,False
1044,0,0,1,0,3,1,24,1,0,0,1.71,0,100,5,0,2,1,1.0,1,6,0,0,0.5,0,4,0,False
1045,0,0,1,0,4,1,25,1,0,0,2.78,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,4,0,False
1046,0,0,1,0,3,1,24,1,0,0,2.67,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,4,0,False
1047,0,0,1,0,3,1,39,1,0,0,1.3,0,0,3,0,8,1,1.8,1,2,0,2,0.333333333333333,0,3,1,False
1048,0,0,1,0,3,1,22,1,0,0,2.44,0,100,5,0,1,1,0.0,0,3,0,0,1.0,0,1,0,False
1049,0,0,1,0,3,1,22,1,0,0,1.47,0,100,5,0,4,1,0.0,0,9,0,1,0.333333333333333,0,3,0,False
1050,0,0,1,0,4,1,27,1,0,0,1.93,0,0,3,0,2,1,1.0,1,1,0,0,0.5,0,2,1,False
1051,0,0,1,0,3,1,33,1,0,0,0.61,4,0,3,0,12,1,1.75,1,2,0,0,1.0,0,1,0,False
1052,0,0,1,0,3,1,22,1,0,0,2.0,0,100,5,0,2,1,1.0,1,3,0,0,1.0,0,1,0,False
1053,0,0,1,0,1,2,29,2,0,0,1.16,0,100,5,0,4,1,1.5,1,2,0,0,1.0,0,1,0,False
1054,0,0,1,0,3,1,35,1,0,0,0.92,0,75,3,0,6,1,3.25,1,2,0,10,0.5,0,4,0,False
1055,0,0,1,0,5,1,24,1,0,0,0.96,2,19,5,0,1,1,4.0,4,6,0,1,0.333333333333333,0,3,0,False
1056,0,0,1,0,3,1,24,1,0,0,2.0,0,100,5,1,1,1,0.0,0,3,0,0,0.5,0,4,1,False
1057,0,0,1,0,4,1,25,1,0,0,3.12,1,100,6,0,0,1,0.0,0,1,0,0,0.5,0,4,1,False
1058,0,0,1,0,4,1,25,1,0,0,2.08,0,100,5,0,1,1,0.0,0,4,0,0,0.5,0,4,1,False
